,dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,lat,lon,weapon_used_cd,weapon_desc,cross_street,crm_cd_2,crm_cd_3,crm_cd_4
6905,230808832,2023-04-26T00:00:00.000,2023-02-01T00:00:00.000,1215,08,West LA,0819,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,57,M,O,710,OTHER PREMISE,IC,Invest Cont,745,400    LORING                       AV,34.0755,-118.4347,,,,,,
6906,230808875,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1530,08,West LA,0831,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1607 1822 0329,0,X,X,507,CONDOMINIUM/TOWNHOUSE,IC,Invest Cont,740,11900    DARLINGTON                   AV,34.05,-118.4674,500,UNKNOWN WEAPON/OTHER WEAPON,,,,
6907,231508932,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1201,15,N Hollywood,1585,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1822,28,M,H,504,OTHER RESIDENCE,IC,Invest Cont,956,11100    AQUA VISTA                   ST,34.145,-118.3725,,,,,,
6908,230209644,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,2130,02,Rampart,0275,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,OLYMPIC                      BL,34.0507,-118.2776,,,BONNIE BRAE                  ST,,,
6909,231708724,2023-04-26T00:00:00.000,2023-04-18T00:00:00.000,0730,17,Devonshire,1754,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,IC,Invest Cont,420,DEVONSHIRE                   ST,34.2573,-118.5361,,,RESEDA                       BL,,,
6910,231508933,2023-04-26T00:00:00.000,2023-04-22T00:00:00.000,0100,15,N Hollywood,1583,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,38,M,W,114,TAXI,IC,Invest Cont,440,4300    COLFAX                       AV,34.1451,-118.3875,,,,,,
6911,230908645,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1900,09,Van Nuys,0923,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1609 1501,45,M,H,203,OTHER BUSINESS,IC,Invest Cont,740,6500    VAN NUYS                     BL,34.1887,-118.4487,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6912,231210924,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1000,12,77th Street,1213,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,25,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,5700    CIMARRON                     ST,33.9909,-118.316,,,,,,
6913,231108306,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1920,11,Northeast,1177,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,52,M,H,504,OTHER RESIDENCE,AA,Adult Arrest,740,600    SAN FERNANDO                 RD,34.0853,-118.2257,,,,,,
6914,230908648,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1910,09,Van Nuys,0931,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0411 0906 1414,40,M,H,101,STREET,IC,Invest Cont,230,15500    ERWIN                        ST,34.183,-118.4702,200,KNIFE WITH BLADE 6INCHES OR LESS,,,,
6915,232008779,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1458,20,Olympic,2011,2,888,TRESPASSING,0216 0342 0378 1822 1251,24,F,W,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,888,200 N  WILTON                       PL,34.0746,-118.3136,,,,,,
6916,231409161,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0650,14,Pacific,1437,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,37,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,3500    TULLER                       AV,34.0185,-118.4227,,,,,,
6917,230310018,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1500,03,Southwest,0395,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 1307 0329 1402,36,M,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,745,WESTERN                      AV,34.009,-118.3089,,,41ST                         DR,,,
6918,231108318,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1235,11,Northeast,1112,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,34,F,C,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,2500    MEDLOW                       AV,34.1299,-118.2227,,,,,,
6919,231809554,2023-04-26T00:00:00.000,2023-03-12T00:00:00.000,0700,18,Southeast,1846,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,31,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,745,1200 E  115TH                        ST,33.9303,-118.2532,,,,,,
6920,230708929,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,0915,07,Wilshire,0702,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 0385,37,F,O,101,STREET,IC,Invest Cont,331,500 N  GARDNER                      ST,34.0802,-118.3532,,,,,,
6921,230111318,2023-04-26T00:00:00.000,2023-04-20T00:00:00.000,1310,01,Central,0163,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 0344,36,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,341,700 S  SPRING                       ST,34.0438,-118.2547,,,,,,
6922,232108335,2023-04-26T00:00:00.000,2023-04-22T00:00:00.000,1030,21,Topanga,2156,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0354 1202,65,F,O,717,HEALTH SPA/GYM,IC,Invest Cont,440,6200    TOPANGA CANYON               BL,34.1865,-118.6017,,,,,,
6923,231108333,2023-04-26T00:00:00.000,2023-04-06T00:00:00.000,1400,11,Northeast,1127,2,354,THEFT OF IDENTITY,1822 0100,62,F,H,203,OTHER BUSINESS,IC,Invest Cont,354,5800    FAYETTE                      ST,34.1196,-118.192,,,,,,
6924,231409148,2023-04-26T00:00:00.000,2023-04-02T00:00:00.000,1205,14,Pacific,1446,2,354,THEFT OF IDENTITY,0923 0100 0922 0929 0930 1822,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,4100    INGLEWOOD                    BL,34.0002,-118.4242,,,,,,
6925,231211079,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1130,12,77th Street,1203,1,220,ATTEMPTED ROBBERY,1202 1206 2047 0913 1309 1313 0337 0416 0445 0446,65,M,H,102,SIDEWALK,IC,Invest Cont,220,1700 W  VERNON                       AV,34.0037,-118.3089,304,CLUB/BAT,,,,
6926,230908630,2023-04-26T00:00:00.000,2023-04-07T00:00:00.000,1200,09,Van Nuys,0939,2,901,VIOLATION OF RESTRAINING ORDER,2038,50,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,901,5500    COLDWATER CANYON             AV,34.1781,-118.4179,,,,,,
6927,231309764,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1317,13,Newton,1351,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,W,203,OTHER BUSINESS,IC,Invest Cont,442,4000 S  MAIN                         ST,34.0075,-118.2775,,,,,,
6928,231309784,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1100,13,Newton,1307,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2002 2000 0408 0417 0416 0429 1243 1813,36,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,236,700 E  9TH                          ST,34.0349,-118.2436,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6929,232108361,2023-04-26T00:00:00.000,2023-01-29T00:00:00.000,1200,21,Topanga,2134,2,662,"BUNCO, GRAND THEFT",0701 1202,62,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,662,22600    GAULT                        ST,34.1998,-118.6189,,,,,,
6930,231409357,2023-04-26T00:00:00.000,2023-04-23T00:00:00.000,2205,14,Pacific,1415,1,330,BURGLARY FROM VEHICLE,0344,25,M,W,101,STREET,IC,Invest Cont,330,1000    ELKGROVE                     AV,34,-118.4598,,,,,,
6931,230309989,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0830,03,Southwest,0357,2,888,TRESPASSING,0910 1822 1501,22,X,X,945,MTA - EXPO LINE - EXPO/VERMONT,IC,Invest Cont,888,1000    EXPOSITION                   BL,34.0184,-118.2952,,,,,,
6932,231708705,2023-04-26T00:00:00.000,2023-03-03T00:00:00.000,1200,17,Devonshire,1729,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 0448 2021 0913 0552 0602 1259 0416 0400,15,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,627,11100    BERTRAND                     AV,34.2737,-118.5255,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6933,231409231,2023-04-26T00:00:00.000,2023-04-24T00:00:00.000,2335,14,Pacific,1407,1,330,BURGLARY FROM VEHICLE,0344,44,F,O,504,OTHER RESIDENCE,IC,Invest Cont,330,VENICE,34.0205,-118.404,,,MOTOR                        AV,,,
6934,230309982,2023-04-26T00:00:00.000,2023-02-14T00:00:00.000,1545,03,Southwest,0338,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1251 0344 1822 2032,19,F,O,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,IC,Invest Cont,440,3000    MCCLINTOCK                   AV,34.027,-118.2858,,,,,,
6935,230908649,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1920,09,Van Nuys,0923,2,624,BATTERY - SIMPLE ASSAULT,0416,56,M,H,222,LAUNDROMAT,IC,Invest Cont,624,14500    VICTORY                      BL,34.1903,-118.4574,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6936,232108364,2023-04-26T00:00:00.000,2023-03-30T00:00:00.000,1600,21,Topanga,2157,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0443,24,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,930,20600    ARCHWOOD                     ST,34.1917,-118.582,511,VERBAL THREAT,,,,
6937,230309953,2023-04-26T00:00:00.000,2023-02-03T00:00:00.000,1406,03,Southwest,0397,2,354,THEFT OF IDENTITY,1822 0100 1202 0922,85,M,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,4100    HALLDALE                     AV,34.0091,-118.3023,,,,,,
6938,230407767,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,2000,04,Hollenbeck,0424,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,2300    LINCOLN PARK                 AV,34.072,-118.2025,,,,,,
6939,230111311,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0815,01,Central,0119,2,625,OTHER ASSAULT,0356 0910 2004,36,M,H,834,LA UNION STATION (NOT LINE SPECIFIC),IC,Invest Cont,625,CESAR E CHAVEZ,34.0566,-118.2318,500,UNKNOWN WEAPON/OTHER WEAPON,VIGNES,,,
6940,232008750,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1530,20,Olympic,2055,1,310,BURGLARY,0358 1607 0321 0344 1822,26,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,2700 W  11TH                         ST,34.0509,-118.2967,,,,,,
6941,230908629,2023-04-26T00:00:00.000,2023-04-20T00:00:00.000,2200,09,Van Nuys,0991,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,3900    BEVERLY GLEN                 BL,34.1389,-118.4611,,,,,,
6942,230111310,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0800,01,Central,0131,2,900,VIOLATION OF COURT ORDER,2038 0913,40,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,900,100 S  FIGUEROA                     ST,34.0569,-118.254,511,VERBAL THREAT,,,,
6943,230309987,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1545,03,Southwest,0308,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,30,M,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,745,2100    PORTLAND                     ST,34.0351,-118.2801,,,,,,
6944,230111325,2023-04-26T00:00:00.000,2023-04-13T00:00:00.000,0100,01,Central,0154,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,500 S  SPRING                       ST,34.0474,-118.2496,,,,,,
6945,230310094,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1345,03,Southwest,0395,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1251 2024 1258 0421,12,M,H,720,JUNIOR HIGH SCHOOL,IC,Invest Cont,930,4200 S  WESTERN                      AV,34.0073,-118.3089,511,VERBAL THREAT,,,,
6946,230209654,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1100,02,Rampart,0203,2,946,OTHER MISCELLANEOUS CRIME,1501,26,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,946,4000    MONROE                       ST,34.0857,-118.2845,,,,,,
6947,230407779,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0800,04,Hollenbeck,0443,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,ZONAL                        ST,34.0596,-118.2052,,,CUMMINGS                     ST,,,
6948,231508909,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1645,15,N Hollywood,1503,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,12300    DORAN                        PL,34.2074,-118.402,,,,,,
6949,231409175,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,2130,14,Pacific,1472,2,901,VIOLATION OF RESTRAINING ORDER,1501,58,F,W,101,STREET,IC,Invest Cont,901,7500    TRASK                        AV,33.9536,-118.4441,,,,,,
6950,230111323,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0530,01,Central,0139,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,35,M,O,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,300 S  SANTA FE                     AV,34.0439,-118.2326,,,,,,
6951,232008752,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1145,20,Olympic,2076,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 0358,59,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,745,1700 S  CATALINA                     ST,34.0429,-118.2943,,,,,,
6952,232108391,2023-04-26T00:00:00.000,2023-03-25T00:00:00.000,0240,21,Topanga,2158,2,354,THEFT OF IDENTITY,,71,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,20700    EXHIBIT                      PL,34.1785,-118.5834,,,,,,
6953,230309976,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1600,03,Southwest,0358,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1251 0344 2032,22,M,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,IC,Invest Cont,440,3400    WATT                         WY,34.0235,-118.2857,,,,,,
6954,231210873,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0505,12,77th Street,1235,1,310,BURGLARY,0358 1609 0329 0321 0344 0342 0206,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,310,5900 S  NORMANDIE                    AV,33.9875,-118.3002,,,,,,
6955,231309761,2023-04-26T00:00:00.000,2023-03-26T00:00:00.000,1125,13,Newton,1385,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27,F,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,IC,Invest Cont,440,5800    CROCKER                      ST,33.9892,-118.2685,,,,,,
6956,231508928,2023-04-26T00:00:00.000,2023-04-08T00:00:00.000,1444,15,N Hollywood,1585,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),2028 0325 1822,24,M,X,404,DEPARTMENT STORE,IC,Invest Cont,343,11200    VENTURA                      BL,34.143,-118.3727,,,,,,
6957,231708685,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1900,17,Devonshire,1795,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,8500    BALBOA                       BL,34.2248,-118.5151,,,,,,
6958,230808654,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,2130,08,West LA,0823,1,310,BURGLARY,1606 0329 1822,0,X,X,754,MUSEUM,IC,Invest Cont,310,200    CHAUTAUQUA                   BL,34.0385,-118.5258,,,,,,
6959,230708888,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0315,07,Wilshire,0782,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 1309 0416 0445 1802,34,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,1900 S  CRESCENT HEIGHTS             BL,34.0423,-118.3751,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6960,232108428,2023-04-26T00:00:00.000,2023-04-23T00:00:00.000,1808,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0352,0,M,W,406,OTHER STORE,IC,Invest Cont,442,6600    TOPANGA CANYON               BL,34.1904,-118.6059,,,,,,
6961,231008447,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1430,10,West Valley,1015,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1202 1420,87,F,A,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",IC,Invest Cont,341,18200    SHERMAN                      WY,34.2012,-118.5296,,,,,,
6962,231409136,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1545,14,Pacific,1494,1,441,THEFT PLAIN - ATTEMPT,0344,0,X,X,404,DEPARTMENT STORE,IC,Invest Cont,441,300    WORLD WY,33.9455,-118.4001,,,,,,
6963,230609007,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1315,06,Hollywood,0636,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0429 0416 2004 0445,34,F,H,102,SIDEWALK,AA,Adult Arrest,230,1700 N  CAHUENGA                     BL,34.1016,-118.3295,306,ROCK/THROWN OBJECT,,998,,
6964,231607684,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1515,16,Foothill,1641,1,220,ATTEMPTED ROBBERY,0302 0337 1822,20,M,H,210,RESTAURANT/FAST FOOD,IC,Invest Cont,220,13700    VAN NUYS                     BL,34.2594,-118.4313,104,SHOTGUN,,,,
6965,231210876,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1800,12,77th Street,1258,1,210,ROBBERY,0305 0400 0302 0335 1281 0416 1309,45,M,H,108,PARKING LOT,IC,Invest Cont,210,7800 S  MAIN                         ST,33.9688,-118.2739,106,UNKNOWN FIREARM,,,,
6966,232108333,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1900,21,Topanga,2143,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032 0377 1202 1420,59,F,O,406,OTHER STORE,IC,Invest Cont,341,6600    FALLBROOK                    AV,34.1883,-118.6274,,,,,,
6967,230111355,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0830,01,Central,0119,2,624,BATTERY - SIMPLE ASSAULT,0910 0416 0917 1266,0,M,B,834,LA UNION STATION (NOT LINE SPECIFIC),IC,Invest Cont,624,800 N  VIGNES                       ST,34.0559,-118.232,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6968,230111308,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0750,01,Central,0128,1,210,ROBBERY,0344 1309 1822,44,F,O,102,SIDEWALK,IC,Invest Cont,210,S  1ST,34.0492,-118.2391,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",CENTRAL,,,
6969,230908614,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0333,09,Van Nuys,0985,2,624,BATTERY - SIMPLE ASSAULT,0400,33,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,4300    BEVERLY GLEN                 BL,34.1486,-118.4463,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6970,231108345,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1400,11,Northeast,1116,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329 0921,0,X,X,721,HIGH SCHOOL,IC,Invest Cont,745,800 N  AVE 54,34.1152,-118.1991,,,,999,,
6971,231809565,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0900,18,Southeast,1849,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1814 2000 0443 1276 0432 0334 0421,35,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,930,2000 E  114TH                        ST,33.9315,-118.2363,102,HAND GUN,,,,
6972,230209631,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,2355,02,Rampart,0248,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0216 0408,23,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,236,300    COLUMBIA                     AV,34.0594,-118.2644,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6973,231508918,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1900,15,N Hollywood,1596,1,330,BURGLARY FROM VEHICLE,1609 1307 0344 1822,63,F,W,101,STREET,IC,Invest Cont,330,10800    FRUITLAND                    DR,34.1383,-118.3662,,,,,,
6974,230908652,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1920,09,Van Nuys,0923,2,624,BATTERY - SIMPLE ASSAULT,0400,39,M,H,222,LAUNDROMAT,IC,Invest Cont,624,14500    VICTORY                      BL,34.1903,-118.4574,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6975,230209658,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1400,02,Rampart,0216,2,624,BATTERY - SIMPLE ASSAULT,0416 0447 1817 0913,53,F,W,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,624,800 N  CORONADO                     ST,34.0767,-118.2707,500,UNKNOWN WEAPON/OTHER WEAPON,,,,
6976,230209656,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1750,02,Rampart,0245,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 1817 1309 0913,32,M,W,118,CONSTRUCTION SITE,IC,Invest Cont,624,2100 W  3RD                          ST,34.063,-118.2727,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6977,232008737,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,2350,20,Olympic,2016,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,100 S  ALEXANDRIA                   AV,34.0728,-118.2984,,,,,,
6978,230111353,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0010,01,Central,0119,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0910,0,X,X,707,GARAGE/CARPORT,IC,Invest Cont,740,00    GATEWAY PLZ,34.0547,-118.2335,,,,,,
6979,231508925,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1225,15,N Hollywood,1506,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 2028,24,F,H,406,OTHER STORE,IC,Invest Cont,442,7100    VINELAND                     AV,34.2027,-118.3745,,,,,,
6980,230111343,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1825,01,Central,0153,2,624,BATTERY - SIMPLE ASSAULT,0416,33,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,200 W  6TH                          ST,34.046,-118.251,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6981,230508155,2023-04-26T00:00:00.000,2023-04-24T00:00:00.000,1815,05,Harbor,0526,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,600    LAGOON                       AV,33.7768,-118.2675,,,,,,
6982,231708740,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,2230,17,Devonshire,1787,2,624,BATTERY - SIMPLE ASSAULT,1259 1801 1251 0913 0416,16,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,624,8700    WHITE OAK                    AV,34.2375,-118.5227,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
6983,232008759,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,0840,20,Olympic,2054,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0431 1822,29,M,H,101,STREET,IC,Invest Cont,230,KINGSLEY,34.0526,-118.3031,512,MACE/PEPPER SPRAY,OLYMPIC,,,
6984,231300734,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0400,13,Newton,1309,1,330,BURGLARY FROM VEHICLE,1607 0344 0329,0,M,H,101,STREET,IC,Invest Cont,330,23RD                         ST,34.0173,-118.2281,,,MINERVA,,,
6985,230309963,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0020,03,Southwest,0362,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 1309 0216 0913 0302 2024,40,X,X,101,STREET,IC,Invest Cont,230,4800    OBAMA                        BL,34.0214,-118.3486,102,HAND GUN,,,,
6986,231309793,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,1550,13,Newton,1303,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0302 0432 1309,38,M,H,203,OTHER BUSINESS,IC,Invest Cont,230,1100 E  11TH                         ST,34.0315,-118.2461,109,SEMI-AUTOMATIC PISTOL,,,,
6987,232008753,2023-04-26T00:00:00.000,2023-04-25T00:00:00.000,1705,20,Olympic,2049,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,301,GAS STATION,IC,Invest Cont,740,800 S  HOOVER                       ST,34.0564,-118.2879,,,,,,
6988,231607679,2023-04-26T00:00:00.000,2023-04-12T00:00:00.000,1400,16,Foothill,1601,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,55,M,H,108,PARKING LOT,IC,Invest Cont,740,12700    FOOTHILL                     BL,34.2902,-118.4117,,,,,,
6989,231607675,2023-04-26T00:00:00.000,2023-04-26T00:00:00.000,0930,16,Foothill,1678,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0446 0913 1810,23,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,624,8800    WHEATLAND                    PL,34.2286,-118.3618,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
